item_dec	item_id
PC机配件,台式机配件	1836
资料册	1837
越野客车,轻型四驱	1838
工程用车,柴油客车工程车,斗式	1839
PC机配件,笔记本配件	1840
装订夹条	1841
烟缸	1842
厨具,毛巾柜	1843
厨具,矮汤炉	1844
喷壶	1845
厨具,双层工作台	1846
厨具,碗柜	1847
厨房用纸	1848
对讲机	1849
厨具,油烟机	1850
洗衣粉	1851
白板架	1852
粘钩	1853
电话水晶头	1854
枕头/枕芯	1855
照相机配件	1856
麻袋	1857
网络转接头/延长器	1858
打包机	1859
笔记本散热架	1860
垫子/褥子	1861
雨衣,通用,均码	1862
雨鞋	1863
速写本	1864
杯托	1865
抽杆夹	1866
马桶吸	1867
卷尺/软尺	1868
文件盒	1869
彩笔	1870
茶根桶	1871
扎扣	1872
数码照相机	1873
厨具,菜槽	1874
厨具,消毒柜	1875
厨具,菜架	1876
厨具,保鲜柜	1877
医用手套,一次性医用	1878
浴霸	1879
草袋子	1880
榨水车	1881
条码扫描器	1882
铜版纸/白板纸	1883
复写纸	1884
票据夹	1885
财务装订机	1886
印章垫	1887
笔袋	1888
载货汽车,轻型(车长<6m,总质量＜4500kg),普通	1889
靠垫	1890
录像机	1891
厨具,电灶	1892
厨具,调料车	1893
厨具,冷冻柜	1894
工作鞋,绝缘	1895
医用防护服,一次性	1896
清洁球	1897
卡纸	1898
图钉	1899
排刷	1900
衣架	1901
名片盒	1902
置物架	1903
插座	1904
芯片卡,空白	1905
墨水/墨汁	1906
光盘	1907
电话机配件	1908
地球仪	1909
绘图仪	1910
电视机配件	1911
淋浴喷头	1912
扫描笔	1913
插头,通用,通用	1914
印章	1915
中端一体台式计算机	1916
交换系统配件,交换系统主控单元	1917
钥匙箱	1918
毯子	1919
毛巾架	1920
洗地机	1921
装订机	1922
低端台式计算机	1923
隔离开关配件,隔离开关导电杆	1924
熨烫机	1925
烘干机	1926
防晒霜	1927
钢芯铝绞线,JL/G1A,400/50	1928
铁塔,AC500kV,通用,角钢,Q420,常规塔	1929
铝包殷钢芯超耐热铝合金绞线,JNRLH3/LBY14,230/45	1930
SDH设备,10Gb/s,1536×1536VC4,4,4,4,16,252,无	1931
综合配线架,DDF+VDF	1932
SDH光路子系统光功率放大器（BA）,不带转发,17dBm	1933
封闭母线桥,AC10kV,4000A,共箱	1934
高压开关柜,AC10kV,分段断路器柜,小车式,4000A,40kA,真空	1935
高压开关柜,AC10kV,分段隔离柜,小车式,4000A,无开关,无	1936
开关柜接地小车,1000mm,1250A	1937
开关柜接地小车,1000mm,4000A	1938
高压开关柜,AC10kV,接地变柜,小车式,1250A,31.5kA,真空	1939
高压开关柜,AC10kV,电容器开关柜,小车式,1250A,31.5kA,真空	1940
消弧线圈接地变成套装置,AC10kV,1500kVA,干式,165A,调匝	1941
高压开关柜,AC10kV,电容器开关柜,小车式,1250A,31.5kA,SF6	1942
变电站构架,钢	1943
变电站支架,钢	1944
智能变电站状态监测,二次状态在线监测	1945
高压开关柜,AC10kV,电抗器开关柜,小车式,1250A,31.5kA,真空	1946
220kV电缆终端,1×2500,户外终端,复合套管,铜	1947
电力电缆,AC220kV,YJLW,2500,1,03,ZC,Z	1948
接地电缆,AC10kV,YJV,300,1,ZC	1949
220kV电缆终端,1×2500,GIS终端,预制,铜	1950
钢管杆（桩）,AC220kV,单杆,通用,Q355(Q345),杆,耐张杆	1951
铝包钢绞线,LBGJ-40AC,150	1952
数字程控交换系统,调度交换机,512,Q	1953
220kV三相油浸有载自耦变压器,180MVA,220/110/10,一体	1954
220kVGIS组合电器,50kA,主变架空进线间隔,4000A,户内	1955
220kVGIS组合电器,50kA,架空出线间隔,4000A,户内	1956
220kVGIS组合电器,50kA,母联间隔,4000A,户内	1957
220kVGIS组合电器,无开关,母线设备间隔,4000A,户内	1958
220kVGIS组合电器,无开关,主变架空进线间隔,4000A,户内	1959
220kVGIS组合电器,无开关,电缆出线间隔,4000A,户内	1960
气体绝缘封闭式管母线,AC220kV,4000A	1961
110kVGIS组合电器,40kA,电缆出线间隔,3150A,户内	1962
110kVGIS组合电器,40kA,主变架空进线间隔,3150A,户内	1963
110kVGIS组合电器,40kA,母联间隔,3150A,户内	1964
110kVGIS组合电器,无开关,母线设备间隔,3150A,户内	1965
110kVGIS组合电器,无开关,主变架空进线间隔,3150A,户内	1966
110kVGIS组合电器,无开关,电缆出线间隔,3150A,户内	1967
气体绝缘封闭式管母线,AC110kV,3150A	1968
220kVGIS组合电器,50kA,架空出线间隔,4000A,户外	1969
钢芯铝绞线,JL3/G1A,300/25	1970
220kVGIS组合电器,50kA,电缆出线间隔,4000A,户内	1971
110kVGIS组合电器,40kA,主变电缆进线间隔,3150A,户内	1972
智能变电站母联(分段)保护,AC220kV	1973
智能一体化电源系统,DC220V,500A	1974
智能变电站母联(分段)保护,AC110kV	1975
智能变电站母线保护,AC220kV	1976
220kV导线悬垂通用,2VZ11-5000-12P(H)护	1977
220kV导线耐张通用,2MP21Y-5050-10P(H)	1978
接续金具-补修管,JX-630/45	1979
接续金具-钢芯钢铝绞线接续管,JYD-630/45	1980
钢芯铝绞线,JL/G1A,630/45	1981
光纤通信设备配件,光接口模块	1982
钢管杆（桩）,AC220kV,四杆,通用,Q460,杆,耐张杆	1983
钢管杆（桩）,AC220kV,单杆,通用,Q460,杆,直线杆	1984
220kVGIS组合电器,无开关,主变电缆进线间隔,4000A,户内	1985
10kV三相干式无散热器并联电抗器,6000kvar,铁芯,不可控,户内	1986
220kVGIS组合电器,50kA,主变电缆进线间隔,4000A,户内	1987
110kVGIS组合电器,无开关,主变电缆进线间隔,3150A,户内	1988
220kV三相隔离开关,4000A,50kA,电动双柱水平伸缩,单接地	1989
220kV三相隔离开关,4000A,50kA,电动单臂垂直伸缩,不接地	1990
220kV三相隔离开关,4000A,50kA,电动单臂垂直伸缩,单接地	1991
220kVSF6瓷柱式断路器,4000A,50kA,三相机械联动,户外	1992
220kV三相油浸有载自耦变压器,180MVA,220/110/10,水平分体	1993
110kVGIS组合电器,40kA,分段间隔,3150A,户内	1994
高压开关柜,AC35kV,分段断路器柜,小车式,1250A,31.5kA,真空	1995
10kV框架式并联电容器成套装置,3600/200,户内	1996
10kV框架式并联电容器成套装置,3000/334,户外	1997
10kV框架式并联电容器成套装置,4800/200,户内	1998
35kV油浸有载变压器,20000kVA,35/10,一体	1999
高压开关柜,AC35kV,分段隔离柜,小车式,1250A,无开关,无	2000
开关柜验电小车,1400mm	2001
高压开关柜,AC10kV,纵旋式开关柜,小车式,4000A,40kA,真空	2002
220kV三相油浸有载变压器,180MVA,220/110/35,一体	2003
充气式高压开关柜,AC35kV,分段断路器柜,2500A,31.5kA,SF6	2004
充气式高压开关柜,AC35kV,分段隔离柜,2500A,无开关,SF6	2005
500kVGIS组合电器,63kA,3/2接线开关间隔,4000A,户外	2006
66kVSF6瓷柱式断路器,4000A,50kA,三相机械联动,户外	2007
电容器保护,AC35,20,10kV	2008
500kVGIS组合电器,无开关,3/2接线开关间隔,5000A,户外	2009
220kVGIS组合电器,50kA,主变架空进线间隔,4000A,户外	2010
智能变电站相量测量装置,主屏1面,采集屏1面	2011
智能变电站监控系统,AC110kV	2012
220kVGIS组合电器,50kA,母联间隔,5000A,户外	2013
高压开关柜,AC10kV,分段断路器柜,小车式,3150A,40kA,真空	2014
高压开关柜,AC10kV,分段隔离柜,小车式,3150A,无开关,无	2015
500kV三相油浸无励磁自耦变压器,1GVA,500/220/35,一体	2016
SDH设备,10Gb/s,1536×1536VC4,2,4,无,8,63,无	2017
110kV油浸有载变压器,50MVA,110/10,水平分体	2018
中性点电抗器,AC110kV,油浸,空心	2019
无功自动投切装置,AC35kV	2020
高压开关柜,AC10kV,进线隔离柜,小车式,4000A,无开关,无	2021
35kV三相油浸一体式并联电抗器,10000kvar,铁芯,不可控,户外	2022
110kV油浸有载变压器,63MVA,110/10,一体	2023
高压开关柜,AC35kV,进线开关柜,小车式,2500A,31.5kA,真空	2024
组合电器配件,组合电器汇控柜	2025
电缆分支箱,AC110kV,不带开关,三路,1400A	2026
智能一体化电源系统,DC220V,900A	2027
变压器灭火装置,水喷雾灭火系统	2028
SF6气体回收装置	2029
高压开关柜,AC35kV,进线开关柜,小车式,1250A,31.5kA,真空	2030
高压开关柜,AC35kV,馈线开关柜,小车式,1250A,31.5kA,真空	2031
消弧线圈接地变成套装置,AC35kV,1500kVA,干式,50A,调匝	2032
开关柜接地小车,1400mm,1250A	2033
开关柜检修小车,1400mm	2034
高压开关柜,AC10kV,纵旋式开关柜,小车式,1250A,31.5kA,真空	2035
35kV油浸有载变压器,630kVA,35/0.4,一体	2036
500kVGIS组合电器,63kA,3/2接线开关间隔,5000A,户外	2037
SDH设备板卡,155M板卡,4口,无	2038
220kVGIS组合电器,无开关,母线设备间隔,4000A,户外	2039
SDH设备,10Gb/s,1536×1536VC4,4,2,4,12,63,无	2040
SDH设备板卡,2.5G板卡,4口,无	2041
110kV油浸有载变压器,63MVA,110/10,水平分体	2042
高压开关柜,AC10kV,进线开关柜,小车式,3150A,40kA,真空	2043
220kVGIS组合电器,无开关,主变架空进线间隔,4000A,户外	2044
220kVGIS组合电器,50kA,母联间隔,4000A,户外	2045
220kVGIS组合电器,50kA,分段间隔,4000A,户外	2046
消弧线圈接地变成套装置,AC10kV,800kVA,干式,100A,调匝	2047
SDH设备板卡,GE板卡,4口,无	2048
充气式高压开关柜,AC35kV,进线开关柜,2500A,31.5kA,SF6	2049
充气式高压开关柜,AC35kV,母线设备柜,1250A,无开关,SF6	2050
SDH光接口模块,2.5G,80km	2051
110kVGIS组合电器,40kA,电缆出线间隔,3150A,户外	2052
35kV集合式并联电容器成套装置,60000/20000,户外	2053
消弧线圈接地变成套装置,AC20kV,2000kVA,干式,165A,调匝	2054
35kV干式无励磁变压器,630kVA,35/0.4,一体	2055
220kVGIS组合电器,50kA,电缆出线间隔,4000A,户外	2056
开关柜接地小车,1000mm,3150A	2057
220kVGIS组合电器,无开关,架空出线间隔,4000A,户外	2058
35kV三相油浸一体式并联电抗器,60000kvar,铁芯,不可控,户外	2059
500kV单相油浸无励磁自耦变压器,334MVA,500/220/35,一体	2060
220kVGIS组合电器,50kA,主变电缆进线间隔,4000A,户外	2061
500kV单相油浸一体式并联电抗器,40000kvar,铁芯,不可控,户外	2062
220kV电缆中间接头,1×2500,绝缘接头,铜	2063
直流棒形悬式复合绝缘子,FXBZ-±800/300-2,10600,40810	2064
35kV框架式并联电容器成套装置,60000/500,户外	2065
四分裂160kN双联单挂点220kV导线耐张串	2066
电缆分支箱,AC400V,塑壳断路器,九路,400A	2067
钢管杆（桩）,AC110kV,单杆,通用,Q420,杆,耐张杆	2068
钢管杆（桩）,AC220kV,四杆,通用,Q420,杆,耐张杆	2069
钢管杆（桩）,AC220kV,双杆,通用,Q420,杆,直线杆	2070
钢管杆（桩）,AC220kV,单杆,通用,Q420,杆,耐张杆	2071
铁塔,AC110kV,通用,角钢,Q420,常规塔	2072
OPGW光缆,48芯,G.652,150/95/195,铝包钢	2073
交流盘形悬式瓷绝缘子,U70BP/146,255,400	2074
交流盘形悬式瓷绝缘子,U210BP/170T,340,545	2075
四分裂160kN单联单挂点上扛线夹I型220kV导线悬垂串	2076
四分裂210kN双联双挂点220kV导线耐张串	2077
保护金具-间隔棒,FJZ-445/24B	2078
220kV导线悬垂通用,2XD22S-0040-07P-1D护	2079
四分裂120kN四分裂跳线悬垂线夹220kV导线跳线串	2080
220kV导线跳线通用,2TD-00-07PZ	2081
220kV导线悬垂通用,2XZ22S-5050-12P(H)-1D护	2082
保护金具-重锤片,FZC-10	2083
铝包殷钢芯超耐热铝合金绞线,JLHNR60/LBY10,300/56	2084
钢芯铝绞线,JL3/G1A,300/40	2085
500kV导线悬垂通用,5XC1-50-30P	2086
交流棒形悬式复合绝缘子,FXBW-500/300-2,4900,16000	2087
地线耐张通用,BN1BG-10	2088
钢管杆（桩）,AC220kV,单杆,通用,Q420,杆,直线杆	2089
充气式高压开关柜,AC35kV,馈线开关柜,1250A,31.5kA,SF6	2090
封闭绝缘母线,AC35kV,2500A,单相	2091
电缆接地箱,单相直接接地	2092
接地同轴电缆,AC10kV,YJOV,300/300,ZC	2093
铁塔,AC220kV,通用,角钢钢管组合,Q420,常规塔	2094
铝包钢芯铝绞线,JL/LB20A,300/25	2095
钢管杆（桩）,AC110kV,单杆,通用,Q420,杆,直线杆	2096
电缆分支箱,AC400V,条形开关,七路,400A	2097
电缆分支箱,AC400V,条形开关,四路,400A	2098
直流棒形悬式复合绝缘子,FXBZ-±800/160-4,11800,45430	2099
直流棒形悬式复合绝缘子,FXBZ-±800/420-4,11800,45430	2100
直流棒形悬式复合绝缘子,FXBZ-±800/550-4,11800,45430	2101
直流棒形悬式复合绝缘子,FXBZ-±500/210-1,6800,22800	2102
直流棒形悬式复合绝缘子,FXBZ-±500/300-1,6800,22800	2103
辅助抗震设施	2104
控制电缆,KVVP2,1.5,4,ZC,22	2105
电力电缆,AC220kV,YJLW,800,1,03,ZC,Z	2106
220kV电缆终端,1×800,GIS终端,预制,铜	2107
220kV电缆终端,1×800,户外终端,瓷套式,铜	2108
铝包殷钢芯超耐热铝合金绞线,JNRLH3/LBY,350/55	2109
电力电缆,AC10kV,YJV,630,1,63,ZC,无阻水	2110
SDH设备板卡,2M板卡（电）,63口,无	2111
备用设备及备用电源自动投入,AC400V	2112
密集绝缘母线槽始端箱,铜排,2000A,四相,上进线,单体式	2113
电能计量箱,三相,6,不锈钢,80A,落地式	2114
220kV导线悬垂通用,2XD22S-0040-10H-1D铝	2115
220kV导线耐张通用,2NF22Y-4545-30P(H)	2116
220kV导线悬垂通用,2XF11-4500-16P(H)-1A护	2117
220kV导线跳线通用,2TF-45-10H(P)	2118
保护金具-间隔棒,FJGS-445/27	2119
220kV三相油浸有载自耦变压器,180MVA,220/110/20,一体	2120
钢绞线,1×7-7.8-1270-A,35,镀锌	2121
配网柔直换流器成套,DC750V	2122
110kV油浸有载变压器,50MVA,110/35/10,一体	2123
低压电容器柜,AC380V,固定式,160kvar	2124
直流电源系统,DC110V,5A	2125
电缆保护管,N-HAP,φ150	2126
密集绝缘母线槽插接箱,400A,含(四极),带,带	2127
密集绝缘母线槽始端箱,铜排,400A,四相,上进线,单体式	2128
500kVHGIS组合电器,63kA,1CB,5000A,户外	2129
电缆分支箱,AC400V,条形开关,五路,400A	2130
换流阀配件晶闸管,适用于DC800kV,6英寸	2131
20kV框架式并联电容器成套装置,12000/500,户外	2132
消弧线圈,AC35kV,2200kVA,干式,户外	2133
钢管杆（桩）,AC220kV,单杆,通用,Q355(Q345),杆,直线杆	2134
控制电缆,KVVP2,6,10,ZC,22	2135
电力电缆,AC35kV,YJV,500,1,无铠装,ZC,无阻水	2136
铝包殷钢芯超耐热铝合金绞线,JNRLH3/LBY,255/40	2137
铝包殷钢芯超耐热铝合金绞线,JLHNR60/LBY10,240/56	2138
220kV三相油浸有载变压器,120MVA,220/110/10,一体	2139
220kV三相油浸有载自耦变压器,180MVA,220/110/35,一体	2140
电抗器保护,AC35,20,10kV	2141
变电集控站监控系统,基础平台软件	2142
变电集控站监控系统,功能应用软件	2143
变电集控站监控系统,成套设备	2144
110kV油浸有载变压器,50MVA,110/10,一体	2145
110kV油浸有载变压器,31.5MVA,110/10,一体	2146
110kV油浸有载变压器,31.5MVA,110/35/10,一体	2147
远程智能巡视集中监控系统	2148
电视会议外围成套设备	2149
SDN控制器	2150
35kV三相干式无散热器并联电抗器,10000kvar,铁芯,不可控,户内	2151
岸电电源系统,0.4kV,50Hz,200kVA	2152
大屏幕,通用,LED	2153
图像处理器	2154
短引线保护,AC500kV	2155
220kV三相油浸有载自耦变压器,240MVA,220/110/10,水平分体	2156
地线耐张通用,BN4X-G-10	2157
OTN电交叉子框,4.8T,无,16,无,无,16	2158
OTN设备板卡,支路板卡,无,无,100G/100GE,4口	2159
OTN光路子系统光功率放大器BA/PA,18dB	2160
OTN光路子系统光功率放大器BA/PA,22dB	2161
220kV三相隔离开关,4000A,50kA,电动双柱水平伸缩,不接地	2162
SPN设备,800G	2163
OTN设备板卡,线路板卡,OTU4,4口,无,无	2164
OTN设备板卡,支路板卡,无,无,10G/10GE,8口	2165
OTN光传输子框,≥12槽位,≥40波	2166
直流电源系统配件,直流电源监控模块	2167
交换系统配件,交换系统中继板	2168
交换系统配件,调度台接口板	2169
二次设备通用配件,CPU插件	2170
光纤通信设备配件,光纤通信设备子框	2171
接续金具-钢芯钢铝绞线接续管,JYD-185/30	2172
钢芯耐热铝合金绞线,NRLH60/G1A,400/35	2173
220kV导线悬垂通用,2XP22S-5050-16P(H)-1D护	2174
配电箱,户外,23回路	2175
北斗终端,短报文通信终端	2176
飞行器配件,无人机配件	2177
二次设备通用配件,电源插件	2178
动力环境监控系统配件,环境监控协议转换器	2179
光纤通信设备配件,主控盘	2180
OTN光接口模块,OTU4,无,可调波长	2181
OTN光接口模块,2.5G及以下自适应,10km,无	2182
OTN光接口模块,10G/10GE,10km,无	2183
OTN光接口模块,100G/100GE,10km,无	2184
图像采集配件,图像采集摄像头	2185
图像监视系统配件,硬盘管理机	2186
控制电缆,KVVP2,4,4,ZC,无铠装	2187
变电在线监测装置,在线监测集成系统	2188
密集绝缘母线槽始端箱,铜排,630A,四相,上进线,单体式	2189
密集绝缘母线槽中间固定支架,钢制,卡箍夹紧,0.25m	2190
密集绝缘母线槽弹簧支架,钢制,630A,卡箍夹紧,含槽钢	2191
封闭绝缘母线,AC1kV,630A,四相	2192
密集绝缘母线槽插接箱,250A,含(三极),带,带	2193
密集绝缘母线槽插接箱插口,250A,镀银,密集型,不低于200次	2194
